ID,asOfDate,type,description,currency,originalNotional,currentNotional,price_date,price_source,price,marketValue,accruedAmount,cusip,isin,fund_name,fund_id,cdoDealId,rmbsClassId,Security_Name,Security_Master_ID,Class_ID,Issuer_Name,Issuer_Id,account_ID,rating_Moody,rating_Sp,rating_fitch,ratings,coupon,asset_class,asset_detail,capital_structure,funded_status,rating_category,rating_level,long_short_io,ZaisId,asset_subclass,Fund_Currency,floating_index_code,IMFactor,Moodys_Derived_Rating,Fund_Is_Deferring,Recovery_Rate
196656085,2021-05-16 00:00:00.0000000,"Bond","HLA 2017-1A D","USD",2000000.00,2000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.4435000000,1788870.00,7306.39,"40538QAA7","US40538QAA76","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"HLA 2017-1A D",354261,5399005,"HALCYON LOAN ADVISORS FUNDING 2017-1",5185087,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656086,2021-05-16 00:00:00.0000000,"Bond","MIDO 2013-2A ER","USD",1155000.00,1155000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.0000000000,1039500.00,3478.19,"59802TAE2","US59802TAE29","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"MIDO 2013-2A ER",354265,5399009,"MIDOCEAN CREDIT CLO II",5157287,,,"B-        ",,"-/B-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656090,2021-05-16 00:00:00.0000000,"Bond","MSBAM 2015-C25 E","USD",979000.00,979000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",88.0000000000,861520.00,1907.16,"61765TAP8","US61765TAP84","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"MSBAM 2015-C25 E",354267,5399011,"MORGAN STANLEY BAML TRUST 2015-C25",5185092,,,,,"-/-/-","4.675362 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656093,2021-05-16 00:00:00.0000000,"Bond","CATLK 2013-1A DR","USD",1236000.00,1236000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.1600000000,1114377.60,7911.99,"14918DAE3","US14918DAE31","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"CATLK 2013-1A DR",354268,5399012,"CATHEDRAL LAKE CLO 2013, LTD.",5157268,,,"B         ",,"-/B/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656094,2021-05-16 00:00:00.0000000,"Bond","BALLY 2018-1A E","USD",2288000.00,2288000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.3270000000,2066681.76,13530.63,"05875EAC4","US05875EAC49","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"BALLY 2018-1A E",354269,5399013,"BALLYROCK CLO 2018-1, LTD.",5185093,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656119,2021-05-16 00:00:00.0000000,"Bond","TRAL 2017-4A E","USD",1073000.00,1073000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.7923000000,963471.38,4873.04,"89300FAJ5","US89300FAJ57","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"TRAL 2017-4A E",354270,5399014,"TRALEE CDO LTD 2017-4",5184673,,,"B+        ",,"-/B+/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656120,2021-05-16 00:00:00.0000000,"Bond","SYMP 2015-16A FR","USD",1500000.00,1500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.4000000000,1356000.00,10544.84,"87165TAG9","US87165TAG94","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"SYMP 2015-16A FR",354272,5399016,"SYMPHONY CLO XVI, LTD",5184046,,,,,"-/-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656121,2021-05-16 00:00:00.0000000,"Bond","OCP 2014-5A ER","USD",1061000.00,1061000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",89.2500000000,946942.50,4612.85,"67103SAL7","US67103SAL79","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"OCP 2014-5A ER",354273,5399017,"OCP CLO 2014-5",5157381,,,"CCC+      ",,"-/CCC+/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656126,2021-05-16 00:00:00.0000000,"Bond","ARES 2014-32RA E","USD",1183000.00,1183000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.8917000000,1087078.81,25133.62,"04017CAA4","US04017CAA45","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"ARES 2014-32RA E",354274,5399018,"ARES CLO LTD, 2014-32RA",5185094,,,,,"-/-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656128,2021-05-16 00:00:00.0000000,"Bond","WFCM 2015-C26 E","USD",898000.00,898000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",80.0417100000,718774.56,1216.04,"94989CAJ0","US94989CAJ09","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"WFCM 2015-C26 E",354275,5399019,"WELLS FARGO COMMERCIAL MORTGAGE TRUST 2015-C26",5185095,,,,,"-/-/-","3.250000 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656157,2021-05-16 00:00:00.0000000,"Bond","CATLK 2018-5A E","USD",1165000.00,1165000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.3750000000,1064518.75,5290.86,"14919AAA6","US14919AAA60","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"CATLK 2018-5A E",354276,5399020,"CATHEDRAL LAKE LTD, 2018-5",5185096,,,"B+        ",,"-/B+/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656161,2021-05-16 00:00:00.0000000,"Bond","CGMS 2014-3RA E","USD",905000.00,905000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",91.5000000000,828075.00,3907.75,"14315MAC6","US14315MAC64","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"CGMS 2014-3RA E",354278,5399022,"CARLYLE GLOBAL MARKET STRATEGIES CLO 2014-3R, LTD.",5185097,,,"B-        ",,"-/B-/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656162,2021-05-16 00:00:00.0000000,"Bond","APID 2016-24A ER","USD",1123000.00,1123000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.6250000000,1017718.75,6523.52,"03762XAE9","US03762XAE94","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"APID 2016-24A ER",354279,5399023,"APIDOS CLO XXIV",5184490,,,"B-        ",,"-/B-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656172,2021-05-16 00:00:00.0000000,"Bond","WOODS 2017-16A E","USD",1288000.00,1288000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.4423000000,1203536.82,21155.18,"66859XAA8","US66859XAA81","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"WOODS 2017-16A E",354280,5399024,"NORTHWOODS CAPITAL LTD 2017-16",5185098,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656174,2021-05-16 00:00:00.0000000,"Bond","AMMC 2014-15A FRR","USD",1266000.00,1266000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",92.4000000000,1169784.00,10218.95,"00175NAF5","US00175NAF50","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"AMMC 2014-15A FRR",354281,5399025,"AMMC CLO XV, LIMITED",5183745,,,,,"-/-/-","3M L + 9 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656199,2021-05-16 00:00:00.0000000,"Bond","DEN17 2018-1A E","USD",968000.00,968000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.5743000000,905799.22,5196.18,"22616VAA9","US22616VAA98","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"DEN17 2018-1A E",354285,5399029,"CRESTLINE DENALI CLO XVII, LTD",5185101,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656202,2021-05-16 00:00:00.0000000,"Bond","BLUEM 2014-2A FR2","USD",1000000.00,1000000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",90.5000000000,905000.00,6101.51,"09626FAL5","US09626FAL58","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"BLUEM 2014-2A FR2",354287,5399031,"BLUEMOUNTAIN CLO 2014-2 LTD.",5183516,,,"CCC+      ",,"-/CCC+/-","3M L + 8 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656203,2021-05-16 00:00:00.0000000,"Bond","APEXC 2019-2A E","USD",628000.00,628000.00,2021-05-04 00:00:00.0000000,"Traded Level",95.3750000000,598955.00,2503.54,"03755DAA0","US03755DAA00","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"APEXC 2019-2A E",354288,5399032,"APEX CREDIT CLO LLC 2019-2",5185102,,,"BB-       ",,"-/BB-/-","3M L + 7 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656240,2021-05-16 00:00:00.0000000,"Bond","CGCMT 2016-C1 E","USD",1390000.00,1390000.00,2021-05-06 00:00:00.0000000,"Traded Level",79.0000000000,1098100.00,2866.45,"17290YAC2","US17290YAC21","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"CGCMT 2016-C1 E",354292,5399036,"CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C1",5185104,,,,,"-/-/-","4.949265 %","CMBS",,"Mezz",,,3000,"Long",,"CMBS","USD","",1,,,
196656243,2021-05-16 00:00:00.0000000,"Bond","JMP 2018-1A SSUB","USD",1363000.00,495233.05,2021-05-10 00:00:00.0000000,"Traded Level",96.3750000000,477280.85,2633.31,"466271AA1","US466271AA11","ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,"JMP 2018-1A SSUB",354293,5399037,"JMP CREDIT ADVISORS CLO 2018-1",5185105,,,,,"-/-/-","3M L + 6 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",0.36334046,,,
196654976,2021-05-16 00:00:00.0000000,"Cash","Custody","USD",,,,,,1057434.22,,,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,,,,,,5812731,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655332,2021-05-16 00:00:00.0000000,"Ledger","Subscriptions","USD",,,,,,108360000.00,,,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,,,,,,5812775,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655333,2021-05-16 00:00:00.0000000,"Ledger","Committed Capital","USD",,,,,,135450000.00,,,,"ZAIS ZEPHYR 7 MASTER FUND  LTD.",185,,,,,,,,5812796,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655697,2021-05-16 00:00:00.0000000,"Bond","VOYA 2017-1A B","USD",500000.00,500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0806000000,495403.00,933.66,"92916MAC5","US92916MAC55","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"VOYA 2017-1A B",354260,5397821,"VOYA CLO 2017-1",5184542,,,,,"-/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196655791,2021-05-16 00:00:00.0000000,"Bond","PARL 2015-1A DR","USD",1500000.00,1500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.6656000000,1479984.00,2966.44,"69915VAW0","US69915VAW00","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"PARL 2015-1A DR",353569,5398351,"PARALLEL 2015-1 LTD",5183939,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655793,2021-05-16 00:00:00.0000000,"Bond","MVW 2015-10A DR","USD",937500.00,937500.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.4905000000,923348.44,2395.51,"62432CAY7","US62432CAY75","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"MVW 2015-10A DR",353570,5398352,"MOUNTAIN VIEW CLO X LTD.",5184120,,,"BBB       ",,"-/BBB/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655817,2021-05-16 00:00:00.0000000,"Bond","VENTR 2014-16A DRR","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",93.8212000000,1641871.00,4059.33,"92329XAW8","US92329XAW83","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"VENTR 2014-16A DRR",353577,5398359,"VENTURE XVI CLO, LIMITED",5157300,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196655818,2021-05-16 00:00:00.0000000,"Bond","MAGNE 2015-16A DR","USD",551500.00,551500.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0920000000,546492.38,967.78,"55953RAU5","US55953RAU59","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"MAGNE 2015-16A DR",353579,5398361,"MAGNETITE XVI, LIMITED",5184375,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655823,2021-05-16 00:00:00.0000000,"Bond","BSMC 2013-1A DR","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.5125000000,1741468.75,3727.17,"114521AP2","US114521AP26","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"BSMC 2013-1A DR",353590,5398372,"BROOKSIDE MILL CLO LTD 2013-1",5157079,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655830,2021-05-16 00:00:00.0000000,"Bond","JMP 2014-1RA D","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.2536000000,1719438.00,3661.55,"46649DAG6","US46649DAG60","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"JMP 2014-1RA D",353611,5398393,"JMP CREDIT ADVISORS CLO III, LTD.",5183651,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196655833,2021-05-16 00:00:00.0000000,"Bond","TRNTS 2015-3A DR","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",96.6532000000,1691431.00,4496.35,"89640VAM2","US89640VAM28","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"TRNTS 2015-3A DR",353612,5398394,"TRINITAS CLO III, LTD.",5183986,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655857,2021-05-16 00:00:00.0000000,"Bond","ATCLO 2018-9A D","USD",1330000.00,1330000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",95.7373000000,1273306.09,2630.24,"04941VAJ4","US04941VAJ44","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"ATCLO 2018-9A D",353625,5398406,"ATLAS SENIOR LOAN FUND LTD 2018-9",5184700,,,"BB+       ",,"-/BB+/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655898,2021-05-16 00:00:00.0000000,"Bond","SHACK 2014-6RA D","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.7540000000,1728195.00,4147.17,"81881GAJ7","US81881GAJ76","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"SHACK 2014-6RA D",353694,5398475,"SHACKLETON 2014-6R CLO",5184740,,"Baa3      ",,,"Baa3/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655904,2021-05-16 00:00:00.0000000,"Bond","ICG 2016-1A CR","USD",700000.00,700000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0000000000,700000.00,1066.75,"44931NAQ4","US44931NAQ43","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"ICG 2016-1A CR",353707,5398479,"ICG US CLO 2016-1",5184387,,"Baa3      ",,,"Baa3/-/-","3M L + 3 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196655911,2021-05-16 00:00:00.0000000,"Bond","JFIN 2012-1A CR","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",97.0473000000,1698327.75,4155.98,"46616AAW6","US46616AAW62","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"JFIN 2012-1A CR",353714,5398486,"JFIN CLO 2012",5181528,,,"BBB-      ",,"-/BBB-/-","3M L + 3 bps","HY",,"Mezz",,"BBB",90,"Long",,"HY CLO","USD","US0003M",1,,,
196655914,2021-05-16 00:00:00.0000000,"Bond","GALL 2018-1A D1","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.6813000000,1744422.75,3993.40,"36361WAN6","US36361WAN65","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"GALL 2018-1A D1",353717,5398488,"GALLATIN FUNDING LTD 2018-1",5184747,,"Baa3      ",,,"Baa3/-/-","3M L + 3 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655952,2021-05-16 00:00:00.0000000,"Bond","ALLEG 2014-1RA C","USD",1750000.00,1750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.0997000000,1716744.75,3871.87,"01751EAJ7","US01751EAJ73","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"ALLEG 2014-1RA C",353727,5398500,"ALLEGRO CLO LTD 2014-1R",5184754,,"Baa3      ",,,"Baa3/-/-","3M L + 3 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655986,2021-05-16 00:00:00.0000000,"Bond","OZLM 2015-12A CR","USD",700000.00,700000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.9730000000,692811.00,991.04,"67109WAQ1","US67109WAQ15","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"OZLM 2015-12A CR",353732,5398505,"OZLM FUNDING XII",5183933,,"Baa3      ",,,"Baa3/-/-","3M L + 3 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656391,2021-05-16 00:00:00.0000000,"Bond","REPS 2019-A C","USD",135000.00,135000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",101.3118600000,136771.01,497.25,"76041QAC7","US76041QAC78","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"REPS 2019-A C",353892,5398661,"REPUBLIC FINANCE ISSUANCE TRUST 2019-A",5184861,,,,,"-/-/-","5.100000 %","ABS",,"Mezz",,,3000,"Long",,"Consumer Loan ABS","USD","",1,,,
196655638,2021-05-16 00:00:00.0000000,"Bond","OCT33 2017-1A B","USD",800000.00,800000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.9421000000,799536.80,1177.66,"675711AE5","US675711AE52","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"OCT33 2017-1A B",354157,5398902,"OCTAGON INVESTMENT PARTNERS 33",5185032,,,"A         ",,"-/A/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655640,2021-05-16 00:00:00.0000000,"Bond","NEUB 2014-17A CR2","USD",270000.00,270000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0617000000,270166.59,393.08,"64129UBW4","US64129UBW45","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"NEUB 2014-17A CR2",354159,5398904,"NEUBERGER BERMAN CLO XVII, LTD.",5181446,,,"A         ",,"-/A/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655762,2021-05-16 00:00:00.0000000,"Bond","CIFC 2018-3A C","USD",800000.00,800000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0705000000,800564.00,1253.85,"12551YAE3","US12551YAE32","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"CIFC 2018-3A C",354185,5398930,"CIFC FUNDING LTD 2018-3",5185047,,,,,"-/-/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196655999,2021-05-16 00:00:00.0000000,"Bond","CFIP 2014-1A CR","USD",1442000.00,1442000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.0723000000,1428622.57,3816.79,"12528CAS0","US12528CAS08","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"CFIP 2014-1A CR",354233,5398978,"CFIP CLO 2014-1, LTD.",5181399,,,"A         ",,"-/A/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656041,2021-05-16 00:00:00.0000000,"Bond","SHACK 2013-3A CR","USD",1298000.00,1298000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.3348000000,1276385.70,2384.94,"81881QAW6","US81881QAW69","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"SHACK 2013-3A CR",354242,5398988,"SHACKLETON CLO LTD 2013-3",5156958,,,"A         ",,"-/A/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656042,2021-05-16 00:00:00.0000000,"Bond","WELF 2017-3A B","USD",721000.00,721000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",98.6188000000,711041.55,1157.07,"94950HAE5","US94950HAE53","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"WELF 2017-3A B",354243,5398989,"WELLFLEET CLO 2017-3, LTD.",5185078,,,,,"-/-/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656044,2021-05-16 00:00:00.0000000,"Bond","WINDR 2019-3A B","USD",500000.00,500000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0500000000,500250.00,983.28,"87249VAG4","US87249VAG41","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"WINDR 2019-3A B",354245,5398991,"WIND RIVER 2019-3 CLO",5185005,,,"AA        ",,"-/AA/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656078,2021-05-16 00:00:00.0000000,"Bond","BCC 2017-2A CR","USD",1375000.00,1375000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0647000000,1375889.63,2043.98,"05683HAG0","US05683HAG02","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"BCC 2017-2A CR",354254,5398999,"BAIN CAPITAL CREDIT CLO 2017-2",5185084,,,"A         ",,"-/A/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196656079,2021-05-16 00:00:00.0000000,"Bond","CBAM 2017-2A C1","USD",875000.00,875000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0858000000,875750.75,1699.52,"12481KAG3","US12481KAG31","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"CBAM 2017-2A C1",354255,5399000,"CBAM CLO MANAGEMENT, 2017-2",5185085,,,,,"-/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196656083,2021-05-16 00:00:00.0000000,"Bond","ICG 2017-1A C","USD",750000.00,750000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0000000000,750000.00,969.00,"449259AC4","US449259AC45","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"ICG 2017-1A C",354258,5399003,"ICG US CLO 2017-1",5184613,,,,,"-/-/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",,,,
196656158,2021-05-16 00:00:00.0000000,"Bond","OCT26 2016-1A CR","USD",1300000.00,1300000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.3749000000,1291873.70,2220.70,"67590YAS9","US67590YAS90","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"OCT26 2016-1A CR",354277,5399021,"OCTAGON INVESTMENT PARTNERS 26, LTD.",5184274,,,"A         ",,"-/A/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656175,2021-05-16 00:00:00.0000000,"Bond","NEWFL 2016-1A CR","USD",1101000.00,1101000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",99.9500000000,1100449.50,1740.02,"65130PAS9","US65130PAS92","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"NEWFL 2016-1A CR",354283,5399027,"NEWFLEET CLO 2016-1",5184325,,,"A         ",,"-/A/-","3M L + 2 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196656197,2021-05-16 00:00:00.0000000,"Bond","DRSLF 2019-75A CR2","USD",760000.00,760000.00,2021-04-30 00:00:00.0000000,"JP Morgan Pricing Direct",100.0420000000,760319.20,1901.55,"26252JAY4","US26252JAY47","PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,"DRSLF 2019-75A CR2",354284,5399028,"DRYDEN 75 SENIOR LOAN FUND",5185100,,,"A         ",,"-/A/-","3M L + 1 bps","HY",,"Mezz",,,3000,"Long",,"HY CLO","USD","US0003M",1,,,
196654979,2021-05-16 00:00:00.0000000,"Cash","USD","USD",,,,,,16236.90,,,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,,,,,,5812746,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
196655340,2021-05-16 00:00:00.0000000,"Ledger","Subscriptions","USD",,,,,,79107000.00,,,,"PREMIA AMTRUST 2017 AGGREGATE REINSURANCE TRUST",192,,,,,,,,5812747,,,,"-/-/-",,,,,,,3000,"Long",,,"USD",,,,,
